trial,coord,imagefilestim,clrop,correc,primcond,imagefileprim,primop,onstcond,onst,Exp_loop.thisRepN,Exp_loop.thisTrialN,Exp_loop.thisN,Exp_loop.thisIndex,Instruction_text.started,Instruction_text.stopped,Instruction_resp.keys,Instruction_resp.rt,Instruction_resp.started,Instruction_resp.stopped,Fixation.started,Fixation.stopped,Stimulusarrow.started,Stimulusarrow.stopped,Backmask.started,Backmask.stopped,Frontmask.started,Frontmask.stopped,Primerarrow.started,Primerarrow.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
70,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,long,48,0,69,69,69,,,,,,,242.631741899997,243.13614220009185,243.9866423001513,244.02007490000688,243.97019540006295,243.9866423001513,243.93676850013435,243.95340770017356,243.95340770017356,243.97019540006295,None,0,243.9866423001513,None,,2,001,2021_Dec_01_1410,Final,2021.2.3,60.10023516582491,
36,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,short,24,0,70,70,35,,,,,,,245.49580779997632,246.00337170017883,246.45360640017316,246.48674960015342,246.43658030009829,246.45360640017316,246.4034452000633,246.42020620009862,246.42020620009862,246.43658030009829,left,0,246.45360640017316,245.49580779997632,0.572555199963972,2,001,2021_Dec_01_1410,Final,2021.2.3,60.10023516582491,
24,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,long,48,0,71,71,23,,,,,,,247.0620051000733,247.55324969999492,248.40344789996743,248.43683780007996,248.38626890000887,248.40344789996743,248.3524335999973,248.36931950016879,248.36931950016879,248.38626890000887,None,1,248.40344789996743,None,,2,001,2021_Dec_01_1410,Final,2021.2.3,60.10023516582491,
9,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,long,48,0,72,72,8,,,,,,,249.91345180012286,250.41970470012166,251.27010750002228,251.30342940008268,251.25353610003367,251.27010750002228,251.22019210015424,251.23660230007954,251.23660230007954,251.25353610003367,None,1,251.27010750002228,249.91345180012286,,2,001,2021_Dec_01_1410,Final,2021.2.3,60.10023516582491,
68,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,short,24,0,73,73,67,,,,,,,252.77944960002787,253.28605090011843,253.73659690003842,253.7701222000178,253.72020940016955,253.73659690003842,253.6865875001531,253.70346720004454,253.70346720004454,253.72020940016955,None,0,253.73659690003842,252.77944960002787,,2,001,2021_Dec_01_1410,Final,2021.2.3,60.10023516582491,
35,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,long,48,0,74,74,34,,,,,,,255.2440392000135,255.7361419000663,256.5867306001019,256.62014360004105,256.5701989000663,256.5867306001019,256.53661200008355,256.5535163001623,256.5535163001623,256.5701989000663,right,0,256.5867306001019,255.2440392000135,0.7755020000040531,2,001,2021_Dec_01_1410,Final,2021.2.3,60.10023516582491,
51,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,short,24,0,75,75,50,,,,,,,257.39641160005704,257.90304789994843,258.3534618001431,258.386665500002,258.33665250008926,258.3534618001431,258.3034012999851,258.3201878000982,258.3201878000982,258.33665250008926,None,1,258.3534618001431,None,,2,001,2021_Dec_01_1410,Final,2021.2.3,60.10023516582491,
22,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,short,24,0,76,76,21,,,,,,,259.8618115000427,260.35302420007065,260.80345230014063,260.8365683001466,260.78659850009717,260.80345230014063,260.75345910014585,260.77021440002136,260.77021440002136,260.78659850009717,None,1,260.80345230014063,259.8618115000427,,2,001,2021_Dec_01_1410,Final,2021.2.3,60.10023516582491,
3,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,short,24,0,77,77,2,,,,,,,262.31102979998104,262.8031262999866,263.2534411000088,263.2867519001011,263.23667700006627,263.2534411000088,263.20341440010816,263.2201640000567,263.2201640000567,263.23667700006627,None,0,263.2534411000088,262.31102979998104,,2,001,2021_Dec_01_1410,Final,2021.2.3,60.10023516582491,
5,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,long,48,0,78,78,4,,,,,,,264.7620502000209,265.2698466000147,266.1201443001628,266.1535029001534,266.1035242001526,266.1201443001628,266.0701958001591,266.086678000167,266.086678000167,266.1035242001526,None,0,266.1201443001628,264.7620502000209,,2,001,2021_Dec_01_1410,Final,2021.2.3,60.10023516582491,
58,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,short,24,0,79,79,57,,,,,,,267.6273386001121,268.11970330006443,268.5701764000114,268.6034315000288,268.55342220002785,268.5701764000114,268.52010860014707,268.53672480001114,268.53672480001114,268.55342220002785,left,1,268.5701764000114,267.6273386001121,0.8239619000814855,2,001,2021_Dec_01_1410,Final,2021.2.3,60.10023516582491,
