102.9964 	EXP 	Stimulusarrow: pos = array([-0.5,  0. ])
102.9964 	EXP 	Stimulusarrow: image = 'leftblue.png'
102.9964 	EXP 	Backmask: pos = array([-0.5,  0. ])
102.9964 	EXP 	Frontmask: pos = array([-0.5,  0. ])
102.9964 	EXP 	Primerarrow: texRes = 128.0
102.9964 	EXP 	Primerarrow: pos = array([-0.5,  0. ])
102.9964 	EXP 	Primerarrow: image = 'leftpurple.png'
102.9964 	EXP 	Fixation: autoDraw = True
103.5018 	EXP 	Fixation: autoDraw = False
104.3020 	EXP 	Frontmask: autoDraw = True
104.3184 	EXP 	Frontmask: autoDraw = False
104.3184 	EXP 	Primerarrow: autoDraw = True
104.3354 	EXP 	Backmask: autoDraw = True
104.3354 	EXP 	Primerarrow: autoDraw = False
104.3519 	EXP 	Stimulusarrow: autoDraw = True
104.3519 	EXP 	Backmask: autoDraw = False
104.3853 	EXP 	Stimulusarrow: autoDraw = False
104.7606 	EXP 	New trial (rep=0, index=9): {'trial': 49, 'coord': (-0.5, 0), 'imagefilestim': 'rightpurple.png', 'clrop': 0.15, 'correc': 'None', 'primcond': 'Oppcol', 'imagefileprim': 'rightblue.png', 'primop': 0.15, 'onstcond': 'long', 'onst': 48}
104.7786 	DATA 	Keypress: left
104.7825 	EXP 	Fixation: autoDraw = False
104.7825 	EXP 	Stimulusarrow: autoDraw = False
104.7825 	EXP 	Backmask: autoDraw = False
104.7825 	EXP 	Frontmask: autoDraw = False
104.7825 	EXP 	Primerarrow: autoDraw = False
104.7825 	EXP 	Stimulusarrow: texRes = 128.0
104.7825 	EXP 	Stimulusarrow: pos = array([-0.5,  0. ])
104.7825 	EXP 	Stimulusarrow: image = 'rightpurple.png'
104.7825 	EXP 	Backmask: pos = array([-0.5,  0. ])
104.7825 	EXP 	Frontmask: pos = array([-0.5,  0. ])
104.7825 	EXP 	Primerarrow: texRes = 128.0
104.7825 	EXP 	Primerarrow: pos = array([-0.5,  0. ])
104.7825 	EXP 	Primerarrow: image = 'rightblue.png'
104.7825 	EXP 	Fixation: autoDraw = True
105.2852 	EXP 	Fixation: autoDraw = False
106.0852 	EXP 	Frontmask: autoDraw = True
106.1021 	EXP 	Frontmask: autoDraw = False
106.1021 	EXP 	Primerarrow: autoDraw = True
106.1185 	EXP 	Backmask: autoDraw = True
106.1185 	EXP 	Primerarrow: autoDraw = False
106.1353 	EXP 	Stimulusarrow: autoDraw = True
106.1353 	EXP 	Backmask: autoDraw = False
106.1684 	EXP 	Stimulusarrow: autoDraw = False
106.6728 	DATA 	Keypress: right
106.6933 	EXP 	New trial (rep=0, index=10): {'trial': 9, 'coord': (-0.5, 0), 'imagefilestim': 'rightpurple.png', 'clrop': 0.15, 'correc': 'None', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'long', 'onst': 48}
106.7042 	EXP 	Fixation: autoDraw = False
106.7042 	EXP 	Stimulusarrow: autoDraw = False
106.7042 	EXP 	Backmask: autoDraw = False
106.7042 	EXP 	Frontmask: autoDraw = False
106.7042 	EXP 	Primerarrow: autoDraw = False
106.7042 	EXP 	Stimulusarrow: texRes = 128.0
106.7042 	EXP 	Stimulusarrow: pos = array([-0.5,  0. ])
106.7042 	EXP 	Stimulusarrow: image = 'rightpurple.png'
106.7042 	EXP 	Backmask: pos = array([-0.5,  0. ])
106.7042 	EXP 	Frontmask: pos = array([-0.5,  0. ])
106.7042 	EXP 	Primerarrow: texRes = 128.0
106.7042 	EXP 	Primerarrow: pos = array([-0.5,  0. ])
106.7042 	EXP 	Primerarrow: image = None
106.7042 	EXP 	Fixation: autoDraw = True
107.2020 	EXP 	Fixation: autoDraw = False
108.0019 	EXP 	Frontmask: autoDraw = True
108.0184 	EXP 	Frontmask: autoDraw = False
108.0184 	EXP 	Primerarrow: autoDraw = True
108.0354 	EXP 	Backmask: autoDraw = True
108.0354 	EXP 	Primerarrow: autoDraw = False
108.0520 	EXP 	Stimulusarrow: autoDraw = True
108.0520 	EXP 	Backmask: autoDraw = False
108.0853 	EXP 	Stimulusarrow: autoDraw = False
109.5416 	EXP 	New trial (rep=0, index=11): {'trial': 3, 'coord': (0.5, 0), 'imagefilestim': 'rightpurple.png', 'clrop': 0.15, 'correc': 'right', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'short', 'onst': 24}
109.5662 	EXP 	Fixation: autoDraw = False
109.5662 	EXP 	Stimulusarrow: autoDraw = False
109.5662 	EXP 	Backmask: autoDraw = False
109.5662 	EXP 	Frontmask: autoDraw = False
109.5662 	EXP 	Primerarrow: autoDraw = False
109.5662 	EXP 	Stimulusarrow: texRes = 128.0
109.5662 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
109.5662 	EXP 	Stimulusarrow: image = 'rightpurple.png'
109.5662 	EXP 	Backmask: pos = array([0.5, 0. ])
109.5662 	EXP 	Frontmask: pos = array([0.5, 0. ])
109.5662 	EXP 	Primerarrow: texRes = 128.0
109.5662 	EXP 	Primerarrow: pos = array([0.5, 0. ])
109.5662 	EXP 	Primerarrow: image = None
109.5662 	EXP 	Fixation: autoDraw = True
110.0685 	EXP 	Fixation: autoDraw = False
110.4684 	EXP 	Frontmask: autoDraw = True
110.4854 	EXP 	Frontmask: autoDraw = False
110.4854 	EXP 	Primerarrow: autoDraw = True
110.5020 	EXP 	Backmask: autoDraw = True
110.5020 	EXP 	Primerarrow: autoDraw = False
110.5186 	EXP 	Stimulusarrow: autoDraw = True
110.5186 	EXP 	Backmask: autoDraw = False
110.5520 	EXP 	Stimulusarrow: autoDraw = False
111.0268 	EXP 	New trial (rep=0, index=12): {'trial': 17, 'coord': (-0.5, 0), 'imagefilestim': 'leftpurple.png', 'clrop': 0.15, 'correc': 'left', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'short', 'onst': 24}
111.0336 	DATA 	Keypress: right
111.0373 	EXP 	Fixation: autoDraw = False
111.0373 	EXP 	Stimulusarrow: autoDraw = False
111.0373 	EXP 	Backmask: autoDraw = False
111.0373 	EXP 	Frontmask: autoDraw = False
111.0373 	EXP 	Primerarrow: autoDraw = False
111.0373 	EXP 	Stimulusarrow: texRes = 128.0
111.0373 	EXP 	Stimulusarrow: pos = array([-0.5,  0. ])
111.0373 	EXP 	Stimulusarrow: image = 'leftpurple.png'
111.0373 	EXP 	Backmask: pos = array([-0.5,  0. ])
111.0373 	EXP 	Frontmask: pos = array([-0.5,  0. ])
111.0373 	EXP 	Primerarrow: texRes = 128.0
111.0373 	EXP 	Primerarrow: pos = array([-0.5,  0. ])
111.0373 	EXP 	Primerarrow: image = None
111.0373 	EXP 	Fixation: autoDraw = True
111.5354 	EXP 	Fixation: autoDraw = False
111.9353 	EXP 	Frontmask: autoDraw = True
111.9513 	EXP 	Frontmask: autoDraw = False
111.9513 	EXP 	Primerarrow: autoDraw = True
111.9681 	EXP 	Backmask: autoDraw = True
111.9681 	EXP 	Primerarrow: autoDraw = False
111.9854 	EXP 	Stimulusarrow: autoDraw = True
111.9854 	EXP 	Backmask: autoDraw = False
112.0185 	EXP 	Stimulusarrow: autoDraw = False
112.4772 	EXP 	New trial (rep=0, index=13): {'trial': 7, 'coord': (-0.5, 0), 'imagefilestim': 'rightpurple.png', 'clrop': 0.15, 'correc': 'None', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'short', 'onst': 24}
112.4909 	DATA 	Keypress: left
112.4947 	EXP 	Fixation: autoDraw = False
112.4947 	EXP 	Stimulusarrow: autoDraw = False
112.4947 	EXP 	Backmask: autoDraw = False
112.4947 	EXP 	Frontmask: autoDraw = False
112.4947 	EXP 	Primerarrow: autoDraw = False
112.4947 	EXP 	Stimulusarrow: texRes = 128.0
112.4947 	EXP 	Stimulusarrow: pos = array([-0.5,  0. ])
112.4947 	EXP 	Stimulusarrow: image = 'rightpurple.png'
112.4947 	EXP 	Backmask: pos = array([-0.5,  0. ])
112.4947 	EXP 	Frontmask: pos = array([-0.5,  0. ])
