trial,coord,imagefilestim,clrop,correc,primcond,imagefileprim,primop,onstcond,onst,Exp_loop.thisRepN,Exp_loop.thisTrialN,Exp_loop.thisN,Exp_loop.thisIndex,Instruction_text.started,Instruction_text.stopped,Instruction_resp.keys,Instruction_resp.rt,Instruction_resp.started,Instruction_resp.stopped,Fixation.started,Fixation.stopped,Stimulusarrow.started,Stimulusarrow.stopped,Backmask.started,Backmask.stopped,Frontmask.started,Frontmask.stopped,Primerarrow.started,Primerarrow.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
77,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,short,24,0,69,69,76,,,,,,,379.4511574001517,379.9572126001585,380.4076880000066,380.4410542000551,380.3909474001266,380.4076880000066,380.35772730014287,380.374294300098,380.374294300098,380.3909474001266,left,0,380.4076880000066,379.4511574001517,0.7909729999955744,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
39,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,long,48,0,70,70,38,,,,,,,381.233278100146,381.72404450015165,382.5743194001261,382.6076619999949,382.55765470000915,382.5743194001261,382.52429740014486,382.5409882001113,382.5409882001113,382.55765470000915,left,0,382.5743194001261,None,0.592424999922514,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
10,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,long,48,0,71,71,9,,,,,,,383.1999923000112,383.7071269999724,384.55767869995907,384.5908026001416,384.54094440001063,384.55767869995907,384.5076270001009,384.524410400074,384.524410400074,384.54094440001063,None,1,384.55767869995907,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
66,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,short,24,0,72,72,65,,,,,,,386.067105300026,386.57381270010956,387.0243194999639,387.0577185000293,387.0076687000692,387.0243194999639,386.9742886000313,386.9909586000722,386.9909586000722,387.0076687000692,None,0,387.0243194999639,386.067105300026,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
42,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,short,24,0,73,73,41,,,,,,,388.5356396001298,389.04081939999014,389.49098200001754,389.5243800000753,389.47433040011674,389.49098200001754,389.44102120003663,389.45765370014124,389.45765370014124,389.47433040011674,right,1,389.49098200001754,388.5356396001298,0.47571969986893237,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
4,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,long,48,0,74,74,3,,,,,,,390.00074840011075,390.5070829000324,391.3576625001151,391.39098350005224,391.3409550001379,391.3576625001151,391.3076544001233,391.32444320013747,391.32444320013747,391.3409550001379,right,1,391.3576625001151,None,0.4169028999749571,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
62,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,short,24,0,75,75,61,,,,,,,391.8015795000829,392.3071916999761,392.75764600001276,392.79107010015287,392.74096750002354,392.75764600001276,392.7076489001047,392.7242956000846,392.7242956000846,392.74096750002354,right,0,392.75764600001276,None,0.3770830000285059,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
30,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,long,48,0,76,76,29,,,,,,,393.1668090999592,393.6742116000969,394.52432360011153,394.5576267000288,394.5076785001438,394.52432360011153,394.47439370001666,394.4909123000689,394.4909123000689,394.5076785001438,None,0,394.52432360011153,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
60,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,long,48,0,77,77,59,,,,,,,396.03257380006835,396.5239254999906,397.3743263001088,397.40773890004493,397.3577332000714,397.3743263001088,397.3243230001535,397.34094660007395,397.34094660007395,397.3577332000714,left,1,397.3743263001088,396.03257380006835,0.49616330000571907,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
34,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,long,48,0,78,78,33,,,,,,,397.9054425000213,398.4071957000997,399.25770680001006,399.29095960012637,399.2410661999602,399.25770680001006,399.2076334001031,399.2242886000313,399.2242886000313,399.2410661999602,None,0,399.25770680001006,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
65,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,long,48,0,79,79,64,,,,,,,400.76522439997643,401.2571682999842,402.10765559994616,402.14098630007356,402.09105990012176,402.10765559994616,402.05764949996956,402.0742828999646,402.0742828999646,402.09105990012176,right,0,402.10765559994616,400.76522439997643,0.7229220999870449,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
