trial,coord,imagefilestim,clrop,correc,primcond,imagefileprim,primop,onstcond,onst,Exp_loop.thisRepN,Exp_loop.thisTrialN,Exp_loop.thisN,Exp_loop.thisIndex,Instruction_text.started,Instruction_text.stopped,Instruction_resp.keys,Instruction_resp.rt,Instruction_resp.started,Instruction_resp.stopped,Fixation.started,Fixation.stopped,Stimulusarrow.started,Stimulusarrow.stopped,Backmask.started,Backmask.stopped,Frontmask.started,Frontmask.stopped,Primerarrow.started,Primerarrow.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
5,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,long,48,0,68,68,4,,,,,,,270.7981462001335,271.302920000162,272.1535495000426,272.1869122001808,272.1368233000394,272.1535495000426,272.10358870006166,272.12017900007777,272.12017900007777,272.1368233000394,right,1,272.1535495000426,None,0.666006299899891,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
66,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,short,24,0,69,69,65,,,,,,,272.8376601000782,273.3364195001777,273.78687770012766,273.82013670005836,273.77018370013684,273.78687770012766,273.73680800013244,273.7535836000461,273.7535836000461,273.77018370013684,None,0,273.78687770012766,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
44,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,long,48,0,70,70,43,,,,,,,275.2952277001459,275.80331170000136,276.65353250014596,276.6869073000271,276.63685580017045,276.65353250014596,276.60349020012654,276.6202204001602,276.6202204001602,276.63685580017045,right,1,276.65353250014596,275.2952277001459,0.5662590998690575,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
14,"(0.5, 0)",leftpurple.png,0.15,None,None,None,None,long,48,0,71,71,13,,,,,,,277.2467281999998,277.75330800004303,278.6034417001065,278.63685890007764,278.58682710002176,278.6034417001065,278.55357850017026,278.5702453001868,278.5702453001868,278.58682710002176,None,1,278.6034417001065,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
79,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,long,48,0,72,72,78,,,,,,,280.1131925000809,280.61952439998277,281.47012270009145,281.50343729997985,281.4534573000856,281.47012270009145,281.4202455000486,281.43686190014705,281.43686190014705,281.4534573000856,None,1,281.47012270009145,280.1131925000809,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
10,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,long,48,0,73,73,9,,,,,,,282.9794525001198,283.4867150001228,284.33682070020586,284.3702411002014,284.3202337999828,284.33682070020586,284.2868310001213,284.3035187001806,284.3035187001806,284.3202337999828,None,1,284.33682070020586,282.9794525001198,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
15,"(0.5, 0)",leftpurple.png,0.15,None,None,None,None,long,48,0,74,74,14,,,,,,,285.84159830003045,286.3363769000862,287.18690530001186,287.2202441000845,287.1701462001074,287.18690530001186,287.1367446000222,287.15356220002286,287.15356220002286,287.1701462001074,None,1,287.18690530001186,285.84159830003045,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
40,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,long,48,0,75,75,39,,,,,,,288.6946768001653,289.1864625001326,290.0368835001718,290.0702335999813,290.0201737000607,290.0368835001718,289.9868420001585,290.0035337000154,290.0035337000154,290.0201737000607,None,1,290.0368835001718,288.6946768001653,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
26,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,short,24,0,76,76,25,,,,,,,291.54452900006436,292.0364334001206,292.48679660004564,292.5201890000608,292.47023390000686,292.48679660004564,292.4369049000088,292.45351920020767,292.45351920020767,292.47023390000686,right,1,292.48679660004564,291.54452900006436,0.47690570005215704,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
63,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,short,24,0,77,77,62,,,,,,,292.99650840018876,293.5033262001816,293.9534824001603,293.9868940000888,293.9369471000973,293.9534824001603,293.90351160010323,293.92013940005563,293.92013940005563,293.9369471000973,None,1,293.9534824001603,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
23,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,short,24,0,78,78,22,,,,,,,295.46231880015694,295.9696765001863,296.42014320008457,296.4535107000265,296.403597000055,296.42014320008457,296.3702330000233,296.3868046000134,296.3868046000134,296.403597000055,right,0,296.42014320008457,295.46231880015694,0.6555576000828296,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
17,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,short,24,0,79,79,16,,,,,,,297.1116420000326,297.60306360013783,298.0535900001414,298.0868775001727,298.0369041999802,298.0535900001414,298.00354890013114,298.02027520001866,298.02027520001866,298.0369041999802,None,0,298.0535900001414,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
