trial,coord,imagefilestim,clrop,correc,primcond,imagefileprim,primop,onstcond,onst,Exp_loop.thisRepN,Exp_loop.thisTrialN,Exp_loop.thisN,Exp_loop.thisIndex,Instruction_text.started,Instruction_text.stopped,Instruction_resp.keys,Instruction_resp.rt,Instruction_resp.started,Instruction_resp.stopped,Fixation.started,Fixation.stopped,Stimulusarrow.started,Stimulusarrow.stopped,Backmask.started,Backmask.stopped,Frontmask.started,Frontmask.stopped,Primerarrow.started,Primerarrow.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
20,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,long,48,0,26,26,19,,,,,,,138.47818430000916,138.98537839995697,139.83533839997835,139.86857359996065,139.81842590007,139.83533839997835,139.78533979994245,139.8018710000906,139.8018710000906,139.81842590007,None,0,139.83533839997835,None,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
35,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,long,48,0,27,27,34,,,,,,,141.34325819998048,141.83533050003462,142.68525160010904,142.71839309995994,142.66838359995745,142.68525160010904,142.63529230002314,142.65172680001706,142.65172680001706,142.66838359995745,None,0,142.68525160010904,141.34325819998048,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
73,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,short,24,0,28,28,72,,,,,,,144.18625169992447,144.6852790999692,145.13534329994582,145.16850370005704,145.11842390010133,145.13534329994582,145.08523890003562,145.10201420006342,145.10201420006342,145.11842390010133,None,0,145.13534329994582,144.18625169992447,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
72,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,short,24,0,29,29,71,,,,,,,146.63684540009126,147.13487019995227,147.58523999992758,147.61840949999169,147.56847600010224,147.58523999992758,147.53534030006267,147.55195889994502,147.55195889994502,147.56847600010224,None,0,147.58523999992758,146.63684540009126,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
23,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,short,24,0,30,30,22,,,,,,,149.09960870002396,149.6021004000213,150.05201729992405,150.08511639991775,150.03524310002103,150.05201729992405,150.00197579991072,150.01842610002495,150.01842610002495,150.03524310002103,right,0,150.05201729992405,149.09960870002396,0.5887953999917954,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
6,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,short,24,0,31,31,5,,,,,,,150.6797259999439,151.18510099989362,151.63522549998015,151.6683825000655,151.61839319998398,151.63522549998015,151.5852995000314,151.60200820001774,151.60200820001774,151.61839319998398,None,1,151.63522549998015,None,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
25,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,long,48,0,32,32,24,,,,,,,153.14421420008875,153.65200669993646,154.5020437000785,154.53531860001385,154.48522270005196,154.5020437000785,154.45196940004826,154.46844390011393,154.46844390011393,154.48522270005196,right,0,154.5020437000785,153.14421420008875,0.4584931000135839,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
32,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,short,24,0,33,33,31,,,,,,,154.99628759990446,155.50199949997477,155.9520103998948,155.98532720003277,155.9353491999209,155.9520103998948,155.90203320002183,155.91849160008132,155.91849160008132,155.9353491999209,None,0,155.9520103998948,None,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
33,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,short,24,0,34,34,32,,,,,,,157.46111600007862,157.96841580001637,158.4183843000792,158.45206300006248,158.40189109998755,158.4183843000792,158.36837520007975,158.38533660001121,158.38533660001121,158.40189109998755,None,0,158.4183843000792,157.46111600007862,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
21,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,short,24,0,35,35,20,,,,,,,159.9329669000581,160.4350703000091,160.88534220005386,160.91837269999087,160.86838759994134,160.88534220005386,160.8353492000606,160.8520333999768,160.8520333999768,160.86838759994134,right,0,160.88534220005386,159.9329669000581,0.5869831999298185,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
75,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,long,48,0,36,36,74,,,,,,,161.5044531999156,162.001978199929,162.85197190009058,162.88522780011408,162.83533810009249,162.85197190009058,162.8020353000611,162.81838540011086,162.81838540011086,162.83533810009249,None,0,162.85197190009058,None,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
53,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,short,24,0,37,37,52,,,,,,,164.35434289998375,164.85200869990513,165.30169490003027,165.3353210000787,165.28534699999727,165.30169490003027,165.2519036999438,165.26837690011598,165.26837690011598,165.28534699999727,None,1,165.30169490003027,164.35434289998375,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
41,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,short,24,0,38,38,40,,,,,,,166.80505020008422,167.30203419993632,167.75202289992012,167.78533439990133,167.73523039999418,167.75202289992012,167.70186210004613,167.71840690006502,167.71840690006502,167.73523039999418,right,1,167.75202289992012,166.80505020008422,0.4244506999384612,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
42,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,short,24,0,39,39,41,,,,,,,168.20643920009024,168.70199119998142,169.15198950003833,169.1852094999049,169.13522080006078,169.15198950003833,169.10205060010776,169.11844350001775,169.11844350001775,169.13522080006078,right,1,169.15198950003833,None,0.4005702999420464,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
5,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,long,48,0,40,40,4,,,,,,,169.5707737999037,170.06841409998015,170.91838339995593,170.95204539992847,170.9020048000384,170.91838339995593,170.86835859995335,170.8852214999497,170.8852214999497,170.9020048000384,None,0,170.91838339995593,None,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
30,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,long,48,0,41,41,29,,,,,,,172.41956400009803,172.91836420004256,173.76841749995947,173.80199710000306,173.7520008001011,173.76841749995947,173.71840439992957,173.73522930010222,173.73522930010222,173.7520008001011,None,0,173.76841749995947,172.41956400009803,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
46,"(-0.5, 0)",rightpurple.png,0.15,None,Oppcol,rightblue.png,0.15,short,24,0,42,42,45,,,,,,,175.2825750000775,175.78499719989486,176.23469620011747,176.26821079989895,176.21765849995427,176.23469620011747,176.18485460011289,176.2009841001127,176.2009841001127,176.21765849995427,None,1,176.23469620011747,175.2825750000775,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
54,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,long,48,0,43,43,53,,,,,,,177.7362633999437,178.23532239999622,179.08528449991718,179.1184086999856,179.06839390005916,179.08528449991718,179.0353327000048,179.0519797001034,179.0519797001034,179.06839390005916,None,1,179.08528449991718,177.7362633999437,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
77,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,short,24,0,44,44,76,,,,,,,180.5950301999692,181.1018280000426,181.55161179997958,181.58505930006504,181.53532580006868,181.55161179997958,181.5019777000416,181.51863649999723,181.51863649999723,181.53532580006868,left,0,181.55161179997958,180.5950301999692,0.5929621998220682,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
65,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,long,48,0,45,45,64,,,,,,,182.18245480000041,182.6850668999832,183.53523400006816,183.56836979999207,183.5183790998999,183.53523400006816,183.4852297999896,183.50202160002664,183.50202160002664,183.5183790998999,right,0,183.53523400006816,None,0.4652750000823289,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
74,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,long,48,0,46,46,73,,,,,,,184.02232400001958,184.51826029992662,185.36838579992764,185.40197249990888,185.35172739997506,185.36838579992764,185.31842890009284,185.33522369991988,185.33522369991988,185.35172739997506,None,0,185.36838579992764,None,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
44,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,long,48,0,47,47,43,,,,,,,186.8698378999252,187.36852969997562,188.21851389994845,188.2519121998921,188.20196960004978,188.21851389994845,188.16838459996507,188.18525410001166,188.18525410001166,188.20196960004978,right,1,188.21851389994845,186.8698378999252,0.5340447998605669,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
47,"(-0.5, 0)",rightpurple.png,0.15,None,Oppcol,rightblue.png,0.15,short,24,0,48,48,46,,,,,,,188.78242089995183,189.28499910002574,189.73464579996653,189.76848919992335,189.71779559995048,189.73464579996653,189.68520619999617,189.70190580002964,189.70190580002964,189.71779559995048,None,1,189.73464579996653,None,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
