trial,coord,imagefilestim,clrop,correc,primcond,imagefileprim,primop,onstcond,onst,Exp_loop.thisRepN,Exp_loop.thisTrialN,Exp_loop.thisN,Exp_loop.thisIndex,Instruction_text.started,Instruction_text.stopped,Instruction_resp.keys,Instruction_resp.rt,Instruction_resp.started,Instruction_resp.stopped,Fixation.started,Fixation.stopped,Stimulusarrow.started,Stimulusarrow.stopped,Backmask.started,Backmask.stopped,Frontmask.started,Frontmask.stopped,Primerarrow.started,Primerarrow.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
29,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,long,48,0,66,66,28,,,,,,,269.87414059997536,270.3770381999202,271.22767669986933,271.2610957999714,271.211014600005,271.22767669986933,271.1776727999095,271.1943373000249,271.1943373000249,271.211014600005,right,1,0.9923571001272649,271.22767669986933,None,4,001,2021_Dec_01_1420,Final,2021.2.3,59.99923203192146,
26,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,short,24,0,67,67,25,,,,,,,272.2572258000728,272.76110229990445,273.21104109985754,273.24441939988174,273.1943069999106,273.21104109985754,273.1603361000307,273.1772753999103,273.1772753999103,273.1943069999106,right,1,0.6889901000540704,273.21104109985754,None,4,001,2021_Dec_01_1420,Final,2021.2.3,59.99923203192146,
63,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,short,24,0,68,68,62,,,,,,,273.93062760005705,274.42767599993385,274.87767579988576,274.9109900998883,274.8608522999566,274.87767579988576,274.82743770000525,274.8443650000263,274.8443650000263,274.8608522999566,None,1,,274.87767579988576,None,4,001,2021_Dec_01_1420,Final,2021.2.3,59.99923203192146,
55,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,long,48,0,69,69,54,,,,,,,276.37933170003816,276.87781109986827,277.72770980000496,277.7609778000042,277.71091559994966,277.72770980000496,277.6776858998928,277.69433799991384,277.69433799991384,277.71091559994966,left,0,0.8284220001660287,277.72770980000496,276.37933170003816,4,001,2021_Dec_01_1420,Final,2021.2.3,59.99923203192146,
8,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,short,24,0,70,70,7,,,,,,,278.5802780999802,279.0776704000309,279.52768100006506,279.5610122999642,279.51112969988026,279.52768100006506,279.4777210999746,279.4942342999857,279.4942342999857,279.51112969988026,None,1,,279.52768100006506,None,4,001,2021_Dec_01_1420,Final,2021.2.3,59.99923203192146,
9,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,long,48,0,71,71,8,,,,,,,281.04212030000053,281.54434629995376,282.39433420007117,282.4276680999901,282.37767069996335,282.39433420007117,282.34413379989564,282.36089330003597,282.36089330003597,282.37767069996335,None,1,,282.39433420007117,281.04212030000053,4,001,2021_Dec_01_1420,Final,2021.2.3,59.99923203192146,
37,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,short,24,0,72,72,36,,,,,,,283.89566039992496,284.3943334000651,284.84429370006546,284.8776759998873,284.8276954998728,284.84429370006546,284.7943029999733,284.81106059998274,284.81106059998274,284.8276954998728,None,1,,284.84429370006546,283.89566039992496,4,001,2021_Dec_01_1420,Final,2021.2.3,59.99923203192146,
59,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,long,48,0,73,73,58,,,,,,,286.3456031999085,286.8443440999836,287.694329299964,287.72766430000775,287.6777007000055,287.694329299964,287.64443830004893,287.6610324999783,287.6610324999783,287.6777007000055,None,0,,287.694329299964,286.3456031999085,4,001,2021_Dec_01_1420,Final,2021.2.3,59.99923203192146,
71,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,short,24,0,74,74,70,,,,,,,289.1965964999981,289.69433410000056,290.144306599861,290.1777248000726,290.1277331998572,290.144306599861,290.09431719989516,290.1110131999012,290.1110131999012,290.1277331998572,left,1,1.0036308001726866,290.144306599861,289.1965964999981,4,001,2021_Dec_01_1420,Final,2021.2.3,59.99923203192146,
11,"(0.5, 0)",leftpurple.png,0.15,None,None,None,None,short,24,0,75,75,10,,,,,,,291.1801618000027,291.67767790006474,292.12769740005024,292.1609648000449,292.1109974998981,292.12769740005024,292.07769869989716,292.0943940000143,292.0943940000143,292.1109974998981,None,1,,292.12769740005024,None,4,001,2021_Dec_01_1420,Final,2021.2.3,59.99923203192146,
10,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,long,48,0,76,76,9,,,,,,,293.62862249999307,294.1269352999516,294.97765940008685,295.0110778999515,294.9610945000313,294.97765940008685,294.9277228000574,294.94437419995666,294.94437419995666,294.9610945000313,None,1,,294.97765940008685,293.62862249999307,4,001,2021_Dec_01_1420,Final,2021.2.3,59.99923203192146,
47,"(-0.5, 0)",rightpurple.png,0.15,None,Oppcol,rightblue.png,0.15,short,24,0,77,77,46,,,,,,,296.4864072999917,296.9777647999581,297.427633699961,297.46099380007945,297.41099700005725,297.427633699961,297.3776692999527,297.39442609995604,297.39442609995604,297.41099700005725,None,1,,297.427633699961,296.4864072999917,4,001,2021_Dec_01_1420,Final,2021.2.3,59.99923203192146,
72,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,short,24,0,78,78,71,,,,,,,298.9294722999912,299.42768660001457,299.87774550006725,299.91109690000303,299.8610320999287,299.87774550006725,299.82770929997787,299.8443517999258,299.8443517999258,299.8610320999287,left,1,0.9022685999516398,299.87774550006725,298.9294722999912,4,001,2021_Dec_01_1420,Final,2021.2.3,59.99923203192146,
44,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,long,48,0,79,79,43,,,,,,,300.8143758000806,301.31090689986013,302.16108760004863,302.1943328999914,302.1443709998857,302.16108760004863,302.1110559999943,302.12770319986157,302.12770319986157,302.1443709998857,right,1,0.9068066000472754,302.16108760004863,None,4,001,2021_Dec_01_1420,Final,2021.2.3,59.99923203192146,
