trial,coord,imagefilestim,clrop,correc,primcond,imagefileprim,primop,onstcond,onst,Exp_loop.thisRepN,Exp_loop.thisTrialN,Exp_loop.thisN,Exp_loop.thisIndex,Instruction_text.started,Instruction_text.stopped,Instruction_resp.keys,Instruction_resp.rt,Instruction_resp.started,Instruction_resp.stopped,Fixation.started,Fixation.stopped,Stimulusarrow.started,Stimulusarrow.stopped,Backmask.started,Backmask.stopped,Frontmask.started,Frontmask.stopped,Primerarrow.started,Primerarrow.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
74,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,long,48,0,69,69,73,,,,,,,219.35523839993402,219.85859349998645,220.7085982998833,220.74188779992983,220.69180069980212,220.7085982998833,220.6586325999815,220.67534919991158,220.67534919991158,220.69180069980212,left,1,0.5660596999805421,220.7085982998833,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
61,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,short,24,0,70,70,60,,,,,,,221.29758069990203,221.79190519987606,222.2419209999498,222.27532779984176,222.2252977997996,222.2419209999498,222.1919122999534,222.20856279996224,222.20856279996224,222.2252977997996,None,1,,222.2419209999498,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
62,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,short,24,0,71,71,61,,,,,,,223.75395239982754,224.25869169994257,224.7074037999846,224.74190100003034,224.6910229998175,224.7074037999846,224.6576772998087,224.6743558999151,224.6743558999151,224.6910229998175,right,0,0.4072710000909865,224.7074037999846,223.75395239982754,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
56,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,short,24,0,72,72,55,,,,,,,225.14665929996409,225.6419040998444,226.0919015998952,226.1253076000139,226.07535279984586,226.0919015998952,226.04191369982436,226.05866659991443,226.05866659991443,226.07535279984586,left,1,0.9109124999959022,226.0919015998952,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
28,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,short,24,0,73,73,27,,,,,,,227.03673589997925,227.5419067000039,227.991735199932,228.02534129982814,227.97534070000984,227.991735199932,227.941902999999,227.9584407999646,227.9584407999646,227.97534070000984,right,1,0.6431474999990314,227.991735199932,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
50,"(-0.5, 0)",rightpurple.png,0.15,None,Oppcol,rightblue.png,0.15,long,48,0,74,74,49,,,,,,,228.66145379981026,229.15868130000308,230.00865939981304,230.0419340999797,229.99190000002272,230.00865939981304,229.95875629992224,229.97531569981948,229.97531569981948,229.99190000002272,None,1,,230.00865939981304,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
57,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,short,24,0,75,75,56,,,,,,,231.5098755999934,232.00874849990942,232.45868869987316,232.49193219980225,232.44192170002498,232.45868869987316,232.40861389995553,232.42531779990532,232.42531779990532,232.44192170002498,left,1,0.480176700046286,232.45868869987316,231.5098755999934,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
43,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,short,24,0,76,76,42,,,,,,,232.9725627999287,233.47527109994553,233.92521309992298,233.95855209999718,233.90860269987024,233.92521309992298,233.8753447998315,233.89189790003002,233.89189790003002,233.90860269987024,right,1,0.997886500088498,233.92521309992298,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
79,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,long,48,0,77,77,78,,,,,,,234.9564529999625,235.4587214998901,236.30867119994946,236.3418989998754,236.29190429998562,236.30867119994946,236.25855979998596,236.27538009989075,236.27538009989075,236.29190429998562,left,0,1.0299585000611842,236.30867119994946,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
36,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,short,24,0,78,78,35,,,,,,,237.36218820000067,237.8586765998043,238.30868129990995,238.3419528999366,238.29192869993858,238.30868129990995,238.25866589997895,238.27532809996046,238.27532809996046,238.29192869993858,None,1,,238.30868129990995,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
24,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,long,48,0,79,79,23,,,,,,,239.82312549999915,240.32528939982876,241.17519530002028,241.20856820000336,241.15797659987584,241.17519530002028,241.12538379989564,241.14116709982045,241.14116709982045,241.15797659987584,right,0,0.8995890999212861,241.17519530002028,239.82312549999915,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
